date,hour,day_type,season,is_rain,temperature,is_heatwave,is_coldwave,facility_id,facility_name,capacity,x,y,base_risk,visitor_count,density,emergency_occurred,emergency_count,emergency_types,max_severity,avg_response_time_min,month,dayofweek,is_weekend,day_type_enc,season_enc,fac_camping,fac_experience,fac_gate,fac_observatory,fac_playground,emergency_type_enc,severity_enc,heat_density,cold_density,rain_density,holiday_summer,is_peak_hour,is_high_density,density_risk_ratio,weighted_risk,dist_from_gate,dist_from_center
2025-12-23,9,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,8,0.053,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,2.65,0.00106,65.192,37.731
2025-12-23,10,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,13,0.087,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,4.35,0.00174,65.192,37.731
2025-12-23,11,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,18,0.12,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,6.0,0.0024,65.192,37.731
2025-12-23,12,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,20,0.133,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,6.65,0.00266,65.192,37.731
2025-12-23,13,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,29,0.193,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,9.65,0.00386,65.192,37.731
2025-12-23,14,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,43,0.287,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,14.35,0.00574,65.192,37.731
2025-12-23,15,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,26,0.173,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,8.65,0.00346,65.192,37.731
2025-12-23,16,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,25,0.167,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,8.35,0.00334,65.192,37.731
2025-12-23,17,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,25,0.167,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,8.35,0.00334,65.192,37.731
2025-12-23,18,평일,겨울,0,1.3,0,0,F03,전망대,150,40,60,0.02,15,0.1,0,0,none,none,,12,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,5.0,0.002,65.192,37.731
2025-12-23,9,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,16,0.064,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,6.4,0.00064,20.616,17.989
2025-12-23,10,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,15,0.06,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,6.0,0.0006,20.616,17.989
2025-12-23,11,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,28,0.112,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,11.2,0.00112,20.616,17.989
2025-12-23,12,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,46,0.184,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,18.4,0.00184,20.616,17.989
2025-12-23,13,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,48,0.192,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,0,19.2,0.00192,20.616,17.989
2025-12-23,14,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,44,0.176,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,17.6,0.00176,20.616,17.989
2025-12-23,15,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,66,0.264,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,0,26.4,0.00264,20.616,17.989
2025-12-23,16,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,50,0.2,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,20.0,0.002,20.616,17.989
2025-12-23,17,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,26,0.104,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,10.4,0.00104,20.616,17.989
2025-12-23,18,평일,겨울,0,1.3,0,0,F04,체험농장,250,25,10,0.01,16,0.064,0,0,none,none,,12,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,6.4,0.00064,20.616,17.989
2025-12-23,9,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,14,0.078,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,3.12,0.00195,47.17,19.755
2025-12-23,10,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,18,0.1,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,4.0,0.0025,47.17,19.755
2025-12-23,11,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,21,0.117,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,4.68,0.002925,47.17,19.755
2025-12-23,12,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,38,0.211,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,8.44,0.005275,47.17,19.755
2025-12-23,13,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,35,0.194,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,7.76,0.00485,47.17,19.755
2025-12-23,14,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,30,0.167,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,6.68,0.004175,47.17,19.755
2025-12-23,15,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,36,0.2,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,8.0,0.005,47.17,19.755
2025-12-23,16,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,41,0.228,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,9.12,0.0057,47.17,19.755
2025-12-23,17,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,16,0.089,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,3.56,0.002225,47.17,19.755
2025-12-23,18,평일,겨울,0,1.3,0,0,F05,놀이시설존,180,30,45,0.025,12,0.067,0,0,none,none,,12,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,2.68,0.001675,47.17,19.755
2025-12-23,9,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,15,0.037,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,4.625,0.000296,0.0,27.513
2025-12-23,10,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,37,0.092,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,11.5,0.000736,0.0,27.513
2025-12-23,11,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,54,0.135,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,16.875,0.00108,0.0,27.513
2025-12-23,12,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,66,0.165,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,20.625,0.00132,0.0,27.513
2025-12-23,13,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,68,0.17,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,0,21.25,0.00136,0.0,27.513
2025-12-23,14,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,84,0.21,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,26.25,0.00168,0.0,27.513
2025-12-23,15,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,73,0.182,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,0,22.75,0.001456,0.0,27.513
2025-12-23,16,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,68,0.17,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,21.25,0.00136,0.0,27.513
2025-12-23,17,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,48,0.12,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,15.0,0.00096,0.0,27.513
2025-12-23,18,평일,겨울,0,1.3,0,0,F06,주차장/매표소,400,5,5,0.008,35,0.087,0,0,none,none,,12,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,10.875,0.000696,0.0,27.513
2025-12-24,9,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,19,0.063,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4.2,0.000945,15.811,13.176
2025-12-24,10,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,21,0.07,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4.6667,0.00105,15.811,13.176
2025-12-24,11,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,22,0.073,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4.8667,0.001095,15.811,13.176
2025-12-24,12,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,52,0.173,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,11.5333,0.002595,15.811,13.176
2025-12-24,13,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,58,0.193,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,12.8667,0.002895,15.811,13.176
2025-12-24,14,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,55,0.183,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,12.2,0.002745,15.811,13.176
2025-12-24,15,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,57,0.19,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,12.6667,0.00285,15.811,13.176
2025-12-24,16,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,43,0.143,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,9.5333,0.002145,15.811,13.176
2025-12-24,17,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,51,0.17,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,11.3333,0.00255,15.811,13.176
2025-12-24,18,평일,겨울,0,1.1,0,0,F01,캠핑장A,300,10,20,0.015,19,0.063,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4.2,0.000945,15.811,13.176
2025-12-24,9,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,11,0.055,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,3.6667,0.000825,22.361,6.346
2025-12-24,10,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,12,0.06,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4.0,0.0009,22.361,6.346
2025-12-24,11,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,21,0.105,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,7.0,0.001575,22.361,6.346
2025-12-24,12,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,35,0.175,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,11.6667,0.002625,22.361,6.346
2025-12-24,13,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,42,0.21,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,14.0,0.00315,22.361,6.346
2025-12-24,14,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,41,0.205,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,13.6667,0.003075,22.361,6.346
2025-12-24,15,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,38,0.19,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,12.6667,0.00285,22.361,6.346
2025-12-24,16,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,31,0.155,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,10.3333,0.002325,22.361,6.346
2025-12-24,17,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,20,0.1,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,6.6667,0.0015,22.361,6.346
2025-12-24,18,평일,겨울,0,1.1,0,0,F02,캠핑장B,200,15,25,0.015,17,0.085,0,0,none,none,,12,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,5.6667,0.001275,22.361,6.346
2025-12-24,9,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,4,0.027,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1.35,0.00054,65.192,37.731
2025-12-24,10,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,8,0.053,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,2.65,0.00106,65.192,37.731
2025-12-24,11,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,11,0.073,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,3.65,0.00146,65.192,37.731
2025-12-24,12,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,18,0.12,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,6.0,0.0024,65.192,37.731
2025-12-24,13,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,28,0.187,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,9.35,0.00374,65.192,37.731
2025-12-24,14,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,31,0.207,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,10.35,0.00414,65.192,37.731
2025-12-24,15,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,28,0.187,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,9.35,0.00374,65.192,37.731
2025-12-24,16,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,23,0.153,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,7.65,0.00306,65.192,37.731
2025-12-24,17,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,21,0.14,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,7.0,0.0028,65.192,37.731
2025-12-24,18,평일,겨울,0,1.1,0,0,F03,전망대,150,40,60,0.02,20,0.133,0,0,none,none,,12,2,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,6.65,0.00266,65.192,37.731
2025-12-24,9,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,18,0.072,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,7.2,0.00072,20.616,17.989
2025-12-24,10,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,21,0.084,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,8.4,0.00084,20.616,17.989
2025-12-24,11,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,27,0.108,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,10.8,0.00108,20.616,17.989
2025-12-24,12,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,42,0.168,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,16.8,0.00168,20.616,17.989
2025-12-24,13,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,44,0.176,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,0,17.6,0.00176,20.616,17.989
2025-12-24,14,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,52,0.208,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,20.8,0.00208,20.616,17.989
2025-12-24,15,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,42,0.168,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,0,16.8,0.00168,20.616,17.989
2025-12-24,16,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,38,0.152,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,15.2,0.00152,20.616,17.989
2025-12-24,17,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,32,0.128,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,12.8,0.00128,20.616,17.989
2025-12-24,18,평일,겨울,0,1.1,0,0,F04,체험농장,250,25,10,0.01,20,0.08,0,0,none,none,,12,2,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,8.0,0.0008,20.616,17.989
2025-12-24,9,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,10,0.056,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,2.24,0.0014,47.17,19.755
2025-12-24,10,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,20,0.111,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,4.44,0.002775,47.17,19.755
2025-12-24,11,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,20,0.111,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,4.44,0.002775,47.17,19.755
2025-12-24,12,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,36,0.2,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,8.0,0.005,47.17,19.755
2025-12-24,13,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,35,0.194,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,7.76,0.00485,47.17,19.755
2025-12-24,14,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,49,0.272,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,10.88,0.0068,47.17,19.755
2025-12-24,15,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,49,0.272,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,10.88,0.0068,47.17,19.755
2025-12-24,16,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,34,0.189,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,7.56,0.004725,47.17,19.755
2025-12-24,17,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,21,0.117,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,4.68,0.002925,47.17,19.755
2025-12-24,18,평일,겨울,0,1.1,0,0,F05,놀이시설존,180,30,45,0.025,14,0.078,0,0,none,none,,12,2,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,3.12,0.00195,47.17,19.755
2025-12-24,9,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,24,0.06,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,7.5,0.00048,0.0,27.513
2025-12-24,10,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,28,0.07,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,8.75,0.00056,0.0,27.513
2025-12-24,11,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,49,0.122,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,15.25,0.000976,0.0,27.513
2025-12-24,12,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,72,0.18,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,22.5,0.00144,0.0,27.513
2025-12-24,13,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,85,0.212,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,0,26.5,0.001696,0.0,27.513
2025-12-24,14,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,95,0.237,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,29.625,0.001896,0.0,27.513
2025-12-24,15,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,85,0.212,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,0,26.5,0.001696,0.0,27.513
2025-12-24,16,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,76,0.19,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,23.75,0.00152,0.0,27.513
2025-12-24,17,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,49,0.122,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,15.25,0.000976,0.0,27.513
2025-12-24,18,평일,겨울,0,1.1,0,0,F06,주차장/매표소,400,5,5,0.008,31,0.077,0,0,none,none,,12,2,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,9.625,0.000616,0.0,27.513
2025-12-25,9,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,34,0.113,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,7.5333,0.001695,15.811,13.176
2025-12-25,10,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,53,0.177,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,11.8,0.002655,15.811,13.176
2025-12-25,11,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,84,0.28,1,1,낙상,경증,14.0,12,3,0,1,1,1,0,0,0,0,3,1,0.0,0.0,0.0,0,0,0,18.6667,0.0042,15.811,13.176
2025-12-25,12,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,102,0.34,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,22.6667,0.0051,15.811,13.176
2025-12-25,13,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,126,0.42,1,1,식중독,중증,6.0,12,3,0,1,1,1,0,0,0,0,6,3,0.0,0.0,0.0,0,1,0,28.0,0.0063,15.811,13.176
2025-12-25,14,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,102,0.34,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,22.6667,0.0051,15.811,13.176
2025-12-25,15,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,108,0.36,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,24.0,0.0054,15.811,13.176
2025-12-25,16,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,100,0.333,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,22.2,0.004995,15.811,13.176
2025-12-25,17,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,68,0.227,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,15.1333,0.003405,15.811,13.176
2025-12-25,18,휴일,겨울,0,-0.9,0,0,F01,캠핑장A,300,10,20,0.015,29,0.097,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,6.4667,0.001455,15.811,13.176
2025-12-25,9,휴일,겨울,0,-0.9,0,0,F02,캠핑장B,200,15,25,0.015,21,0.105,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,7.0,0.001575,22.361,6.346
2025-12-25,10,휴일,겨울,0,-0.9,0,0,F02,캠핑장B,200,15,25,0.015,30,0.15,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,10.0,0.00225,22.361,6.346
2025-12-25,11,휴일,겨울,0,-0.9,0,0,F02,캠핑장B,200,15,25,0.015,53,0.265,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,17.6667,0.003975,22.361,6.346
2025-12-25,12,휴일,겨울,0,-0.9,0,0,F02,캠핑장B,200,15,25,0.015,62,0.31,0,0,none,none,,12,3,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,20.6667,0.00465,22.361,6.346
